"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.667131587E2,-5.693063167E0,-2.347584111E1,-6.402936782E0
4.667231567E2,-7.123693820E0,-2.206372684E1,-9.802939487E0
4.667331537E2,-8.123468294E0,-2.105285786E1,-1.270598792E1
4.667431517E2,-7.811291297E0,-2.065506476E1,-1.395426438E1
4.667531487E2,-7.854974676E0,-2.036132637E1,-1.321000154E1
4.667631467E2,-8.168439814E0,-2.033562669E1,-1.004685901E1
4.667731437E2,-7.733545548E0,-2.107899725E1,-6.492577522E0
4.667831417E2,-6.198993502E0,-2.129943728E1,-4.195817526E0
4.667931387E2,-2.852547784E0,-2.018861833E1,-3.258876062E0
4.668031367E2,1.585797629E0,-1.726099230E1,-3.254618704E0
4.668131337E2,7.546437571E0,-1.363352706E1,-3.860668573E0
4.668231317E2,1.332315568E1,-9.674945691E0,-4.299365283E0
4.668331287E2,1.915882308E1,-6.098619028E0,-3.090089750E0
4.668431267E2,2.329472244E1,-1.658019806E0,1.512979914E0
4.668531237E2,2.609651639E1,2.299883286E0,6.590427752E0
4.668631217E2,2.721995363E1,5.358471454E0,1.029641818E1
4.668731187E2,2.655367510E1,8.042736372E0,1.406773194E1
4.668831167E2,2.840437966E1,7.567293420E0,1.698096330E1
4.668931137E2,2.961157710E1,7.159826689E0,1.554497484E1
4.669031117E2,2.697406418E1,8.220621536E0,1.071251657E1
4.669131087E2,2.260547371E1,9.090605949E0,6.612944210E0
4.669231057E2,1.981146825E1,9.575969871E0,4.583731753E0
4.669331037E2,1.618819312E1,1.024378973E1,3.778176055E0
4.669431007E2,1.271501134E1,9.755058392E0,3.673625500E0
4.669530987E2,9.806713865E0,8.608515882E0,3.445628529E0
4.669630957E2,6.053242296E0,8.161622545E0,3.030821203E0
4.669730937E2,2.030926276E0,8.175370519E0,1.835098346E0
4.669830908E2,-1.002637271E0,8.236293243E0,-1.269068722E-1
4.669930888E2,-2.735954888E0,8.810151266E0,-2.144387988E0
4.670030858E2,-3.533233268E0,9.983179325E0,-3.918037945E0
4.670130838E2,-4.101708344E0,1.118142233E1,-5.045107473E0
4.670230808E2,-4.396200437E0,1.178926379E1,-4.923298277E0
4.670330787E2,-4.510505317E0,1.203621977E1,-4.072336611E0
4.670430757E2,-5.130568038E0,1.188236082E1,-2.873369719E0
4.670530738E2,-6.029843493E0,1.138148949E1,-2.021762520E0
4.670630708E2,-6.756385766E0,1.074020196E1,-1.286824815E0
4.670730688E2,-7.462838175E0,9.954387635E0,-2.501343839E-1
4.670830658E2,-8.128793938E0,9.153061228E0,1.042379480E0
4.670930637E2,-8.409653247E0,8.868911106E0,2.572766701E0
4.671030607E2,-8.373688778E0,8.919550917E0,4.082147069E0
4.671130588E2,-7.340046061E0,9.152740801E0,5.756457510E0
4.671230558E2,-4.833683265E0,1.018869141E1,7.623885112E0
4.671330528E2,-1.224581205E0,1.149681764E1,9.347470039E0
4.671430508E2,3.402656756E0,1.246331444E1,1.139337454E1
4.671530477E2,9.123901749E0,1.326480632E1,1.356956437E1
4.671630457E2,1.094099418E1,1.082929833E1,1.304966504E1
4.671730428E2,1.101281202E1,6.034738197E0,1.195044229E1
4.671830408E2,1.061286013E1,4.173565362E0,1.161926886E1
4.671930378E2,9.466097766E0,6.508160936E0,9.686321449E0
4.672030358E2,8.981233780E0,1.149493600E1,6.619711193E0
4.672130328E2,1.218063079E1,1.796786220E1,1.041837823E1
4.672230307E2,2.085353797E1,2.239993472E1,2.204426029E1
4.672330278E2,2.933878577E1,2.309444361E1,3.117047987E1
4.672430258E2,3.190503283E1,1.917122854E1,2.932664462E1
4.672530228E2,2.819464004E1,9.205431815E0,1.576418929E1
4.672630208E2,1.948765763E1,-4.728894728E-1,7.781019969E-1
4.672730178E2,1.505161719E1,-5.312921060E0,-4.974724538E0
4.672830157E2,1.404703981E1,-6.899572383E0,-2.039534547E0
4.672930128E2,9.012556729E0,-7.910243143E0,2.714569867E0
4.673030108E2,2.550936414E0,-1.129705219E1,4.782324246E0
