"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.012103907E2,1.573123672E1,2.555979813E1,1.569426361E1
5.012203887E2,2.400902298E1,3.356455215E1,2.000080811E1
5.012303857E2,3.104858414E1,3.982887543E1,2.205453735E1
5.012403827E2,3.586392059E1,4.221491364E1,2.374063110E1
5.012503807E2,3.239159134E1,3.639202240E1,2.331910767E1
5.012603777E2,2.349888382E1,2.692241455E1,1.916539536E1
5.012703747E2,2.018148239E1,2.486389526E1,1.352796844E1
5.012803727E2,2.751548126E1,2.360830627E1,8.855285339E0
5.012903697E2,3.071028763E1,1.918500458E1,3.001408539E0
5.013003667E2,2.597338806E1,1.307126816E1,-1.146016846E0
5.013103637E2,1.967718109E1,6.772666168E0,-2.131118317E0
5.013203617E2,1.469075043E1,1.225800934E0,-1.308429108E0
5.013303587E2,1.106948090E1,-3.740870819E0,6.206094360E-1
5.013403557E2,8.031997375E0,-8.236172791E0,2.413580933E0
5.013503537E2,5.310057678E0,-1.231010101E1,3.481011200E0
5.013603507E2,3.074007568E0,-1.575039688E1,2.823728027E0
5.013703477E2,2.120490417E0,-1.853445740E1,8.963360596E-1
5.013803457E2,1.609902191E0,-2.058249847E1,-1.936073914E0
5.013903427E2,1.085392914E0,-2.210034210E1,-5.497467957E0
5.014003397E2,-1.272354126E-1,-2.332808899E1,-8.709338837E0
5.014103367E2,-2.460882568E0,-2.378793274E1,-1.170026917E1
5.014203347E2,-5.748795319E0,-2.347568207E1,-1.386132523E1
5.014303317E2,-7.597600708E0,-2.367282211E1,-1.424303146E1
5.014403287E2,-7.012018433E0,-2.427726517E1,-1.307411224E1
5.014503267E2,-4.337080994E0,-2.410632065E1,-1.095691498E1
5.014603237E2,-3.391946411E-1,-2.341895004E1,-8.316555634E0
5.014703207E2,4.072880402E0,-2.253174500E1,-6.072721710E0
5.014803187E2,8.792116699E0,-2.116344040E1,-4.421056366E0
5.014903157E2,1.284553757E1,-1.929233139E1,-3.471580811E0
5.015003127E2,1.614961670E1,-1.715238144E1,-3.313659210E0
5.015103097E2,1.720761658E1,-1.524998749E1,-3.866759033E0
5.015203077E2,1.745609985E1,-1.413166306E1,-4.505929871E0
5.015303047E2,1.931568283E1,-1.343411362E1,-4.692741394E0
5.015403017E2,2.185305634E1,-1.271590714E1,-3.103346558E0
5.015502997E2,2.366279297E1,-9.459279327E0,1.680405579E0
5.015602967E2,2.998714142E1,-3.306324463E0,9.243577881E0
5.015702937E2,4.352199554E1,4.844226379E0,1.710717545E1
5.015802917E2,5.791291946E1,1.720582031E1,2.221126144E1
5.015902887E2,6.643409958E1,2.990945297E1,2.127016846E1
5.016002857E2,6.764193787E1,3.458258514E1,1.735565872E1
5.016102827E2,6.241166428E1,3.280802536E1,1.055964111E1
5.016202807E2,5.089955383E1,3.218397308E1,4.527485046E0
5.016302777E2,4.067476639E1,2.838681931E1,1.042581940E0
5.016402747E2,3.183894058E1,2.323453354E1,2.754272461E-2
5.016502727E2,2.460972382E1,1.935669754E1,4.303550720E-1
5.016602697E2,1.918455551E1,1.580982330E1,9.026229858E-1
5.016702667E2,1.418629944E1,1.296199539E1,1.298100586E0
5.016802647E2,9.895172882E0,1.054122940E1,1.981728973E0
5.016902617E2,6.262077942E0,8.277337189E0,2.383643188E0
5.017002587E2,2.840792542E0,6.491401062E0,2.148482208E0
5.017102557E2,-1.405577087E-1,5.210963745E0,1.930834808E0
5.017202537E2,-2.359543304E0,4.264631653E0,1.862726440E0
5.017302507E2,-3.894451447E0,3.578308868E0,1.702709198E0
5.017402477E2,-5.039420471E0,3.235222321E0,1.360071716E0
5.017502457E2,-5.973777466E0,3.112327881E0,1.002764740E0
5.017602427E2,-6.520290985E0,3.290158081E0,7.494914246E-1
5.017702397E2,-6.776707764E0,3.533102875E0,6.343807983E-1
