"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.592056585E2,-1.829747319E0,-2.191356897E0,1.427798510E0
1.592156565E2,-1.528545141E0,-2.170159101E0,1.205263257E0
1.592256545E2,-1.382161379E0,-1.994905353E0,1.012498379E0
1.592356515E2,-1.333532572E0,-1.748713732E0,9.168745875E-1
1.592456495E2,-1.403532624E0,-1.535604239E0,8.765249848E-1
1.592556475E2,-1.562329769E0,-1.411882877E0,8.244849443E-1
1.592656455E2,-1.725309491E0,-1.372686982E0,7.028578520E-1
1.592756425E2,-1.819858074E0,-1.384532452E0,4.856829047E-1
1.592856405E2,-1.789070845E0,-1.457861781E0,2.167122513E-1
1.592956385E2,-1.667003870E0,-1.585789084E0,-8.167764544E-2
1.593056365E2,-1.471207738E0,-1.675279498E0,-3.635050356E-1
1.593156335E2,-1.291085124E0,-1.675512791E0,-6.179043055E-1
1.593256315E2,-1.190191269E0,-1.583235860E0,-8.787347674E-1
1.593356295E2,-1.140013337E0,-1.440409184E0,-1.148918152E0
1.593456265E2,-1.046792626E0,-1.267354250E0,-1.405856967E0
1.593556245E2,-8.581146002E-1,-1.082286716E0,-1.626337647E0
1.593656225E2,-5.512400866E-1,-9.152525067E-1,-1.801776409E0
1.593756205E2,-1.854836941E-1,-7.535190582E-1,-1.954173923E0
1.593856175E2,2.321199030E-1,-5.443620682E-1,-2.163334370E0
1.593956155E2,6.647688150E-1,-2.284339070E-1,-2.514048100E0
1.594056135E2,9.991640449E-1,2.353146523E-1,-3.000946283E0
1.594156115E2,1.115240335E0,7.907922268E-1,-3.575541496E0
1.594256085E2,9.156264663E-1,1.188791513E0,-3.953266144E0
1.594356065E2,5.133485198E-1,1.518323302E0,-3.859214306E0
1.594456045E2,8.844524622E-2,2.014306307E0,-3.405453205E0
1.594556015E2,-2.212638706E-1,2.804046392E0,-3.061264277E0
1.594655995E2,-3.846168518E-1,3.640434027E0,-3.203840733E0
1.594755975E2,-5.623972416E-1,4.027359962E0,-3.481720209E0
1.594855955E2,-8.841935396E-1,3.860694170E0,-3.198800087E0
1.594955925E2,-1.197791100E0,3.817250729E0,-2.857547045E0
1.595055905E2,-1.213243842E0,4.019974709E0,-3.388754845E0
1.595155885E2,-1.074824214E0,3.865469217E0,-4.028089046E0
1.595255865E2,-9.672497511E-1,3.662022591E0,-3.982994318E0
1.595355835E2,-1.040226936E0,3.757333517E0,-3.967573881E0
1.595455815E2,-1.191455364E0,4.083309174E0,-3.955150366E0
1.595555795E2,-1.200217962E0,4.425576687E0,-3.625540733E0
1.595655765E2,-9.719557762E-1,4.750785828E0,-3.133358240E0
1.595755745E2,-5.333978534E-1,4.887062073E0,-2.662986755E0
1.595855725E2,5.139773339E-2,4.817921162E0,-2.196922302E0
1.595955705E2,6.702545881E-1,4.619968891E0,-1.668389440E0
1.596055675E2,1.226719141E0,4.344629765E0,-1.085578203E0
1.596155655E2,1.699166536E0,3.965170383E0,-4.778000712E-1
1.596255635E2,2.061105728E0,3.531487942E0,9.925249964E-2
1.596355615E2,2.248286963E0,3.141709089E0,5.870826244E-1
1.596455585E2,2.258127689E0,2.943130255E0,9.583829045E-1
1.596555565E2,2.214643717E0,3.023949862E0,1.202651739E0
1.596655545E2,2.237024307E0,3.234400034E0,1.344428301E0
1.596755515E2,2.333713055E0,3.373093128E0,1.446998596E0
1.596855495E2,2.421285629E0,3.246083021E0,1.622429132E0
1.596955475E2,2.419610023E0,2.706979752E0,1.921466351E0
1.597055455E2,2.297104836E0,1.765571237E0,2.362946510E0
1.597155425E2,2.040615559E0,4.912050068E-1,2.959813833E0
1.597255405E2,1.636016965E0,-7.851383686E-1,3.639665604E0
1.597355385E2,1.030324101E0,-1.759669662E0,4.374963760E0
1.597455365E2,1.258415282E-1,-2.354704380E0,5.206174850E0
1.597555335E2,-1.028848290E0,-2.613505363E0,6.030097961E0
1.597655315E2,-2.245631695E0,-2.637585163E0,6.743081093E0
1.597755295E2,-3.544233084E0,-2.531072140E0,7.281532764E0
1.597855275E2,-5.102713585E0,-2.331747293E0,7.639616489E0
1.597955245E2,-7.023192883E0,-1.709337234E0,7.832445621E0
1.598055225E2,-9.181787491E0,-6.905826926E-1,7.914809704E0
1.598155205E2,-1.100194740E1,4.669296741E-2,8.150703430E0
1.598255185E2,-1.177340412E1,-3.948325813E-1,8.220313072E0
1.598355155E2,-1.038446617E1,-1.611881971E0,6.887981892E0
1.598455135E2,-6.500938416E0,-2.436182737E0,4.529996395E0
1.598555115E2,-3.464153290E0,-3.298541069E0,2.415075779E0
1.598655085E2,-2.033163071E0,-3.746757984E0,1.245558143E0
1.598755065E2,-1.632731915E0,-2.795575380E0,4.914140999E-1
1.598855045E2,-1.860433817E0,-9.355495572E-1,-5.648332089E-2
1.598955025E2,-2.120919228E0,6.808089018E-1,-7.724546790E-1
1.599054995E2,-2.243020535E0,1.619840741E0,-1.424673796E0
1.599154975E2,-2.179910660E0,1.678781271E0,-1.595607162E0
1.599254955E2,-1.957727551E0,1.110289693E0,-1.376065612E0
1.599354935E2,-1.589089870E0,3.062475026E-1,-1.133492589E0
1.599454905E2,-1.110087276E0,-4.560260177E-1,-9.663880467E-1
1.599554885E2,-6.709253788E-1,-1.011970282E0,-8.627628684E-1
1.599654865E2,-3.811062574E-1,-1.334654450E0,-8.112742305E-1
1.599754835E2,-2.333673835E-1,-1.502928138E0,-8.048536181E-1
1.599854815E2,-1.907067448E-1,-1.609640002E0,-8.463405967E-1
1.599954795E2,-1.944599301E-1,-1.745920062E0,-9.395826459E-1
1.600054780E2,-1.121859699E-1,-2.001246929E0,-1.035035491E0
1.600154750E2,8.267353475E-2,-2.268935204E0,-1.161210656E0
1.600254730E2,2.941637039E-1,-2.406477928E0,-1.353141427E0
1.600354710E2,4.509437382E-1,-2.461481810E0,-1.595482469E0
1.600454690E2,5.653174520E-1,-2.463362217E0,-1.870314002E0
1.600554660E2,6.456432343E-1,-2.336874485E0,-2.126739025E0
1.600654640E2,6.422665119E-1,-2.111023426E0,-2.354850054E0
1.600754620E2,5.523914695E-1,-1.854863048E0,-2.576660872E0
1.600854590E2,4.654404521E-1,-1.607901454E0,-2.792834759E0
1.600954570E2,4.879697263E-1,-1.380218148E0,-3.012209415E0
1.601054550E2,6.116384268E-1,-1.072326541E0,-3.162026167E0
1.601154530E2,7.569646835E-1,-5.043600798E-1,-3.313329458E0
1.601254500E2,9.539061785E-1,3.157785833E-1,-3.701220274E0
1.601354480E2,1.107672334E0,1.262330890E0,-4.372740269E0
1.601454460E2,1.031763315E0,2.129743576E0,-5.131161690E0
1.601554440E2,6.885404587E-1,2.793895483E0,-5.519832134E0
1.601654410E2,1.656248569E-1,3.344963551E0,-5.387420177E0
1.601754390E2,-2.389354110E-1,3.997025013E0,-4.957433701E0
1.601854370E2,-3.102540970E-1,4.565981388E0,-4.439264774E0
1.601954340E2,-9.188953787E-2,4.576525211E0,-3.822427511E0
1.602054320E2,4.758977890E-1,4.350175381E0,-3.218774796E0
1.602154300E2,1.559429646E0,4.426253796E0,-3.149229527E0
1.602254280E2,2.676613331E0,4.409484386E0,-3.378410578E0
1.602354250E2,3.191937208E0,4.127729416E0,-3.236386776E0
1.602454230E2,3.039795876E0,3.631250858E0,-3.001793623E0
1.602554210E2,2.308464289E0,3.621138811E0,-2.924077988E0
1.602654190E2,1.274265289E0,4.079297543E0,-2.837471247E0
1.602754160E2,3.379987180E-1,4.599298477E0,-2.538931847E0
1.602854140E2,-2.506184280E-1,5.052783489E0,-2.119085789E0
1.602954120E2,-5.028408170E-1,5.387491703E0,-1.720391273E0
1.603054090E2,-4.724920690E-1,5.519300938E0,-1.310472369E0
1.603154070E2,-2.320533544E-1,5.358610153E0,-8.222064972E-1
1.603254050E2,1.459065378E-1,4.928329945E0,-2.523722053E-1
1.603354030E2,6.195164919E-1,4.340125561E0,3.044449687E-1
1.603454000E2,1.157909513E0,3.763694048E0,7.668031454E-1
1.603553980E2,1.608793616E0,3.274644852E0,1.042427540E0
1.603653960E2,1.976248741E0,2.884082079E0,1.154271483E0
1.603753940E2,2.346164227E0,2.652842045E0,1.284310699E0
1.603853910E2,2.673467398E0,2.472602606E0,1.461151123E0
1.603953890E2,2.892604828E0,2.242531776E0,1.627067924E0
1.604053870E2,2.879076719E0,1.840908527E0,1.914168954E0
1.604153850E2,2.603144884E0,1.245908260E0,2.407504797E0
1.604253820E2,2.027982712E0,3.378164172E-1,3.149316788E0
1.604353800E2,1.092062950E0,-7.605659962E-1,4.040852547E0
1.604453780E2,-8.030153066E-2,-1.680840135E0,4.951146126E0
1.604553750E2,-1.211633921E0,-2.253759623E0,5.691430569E0
1.604653730E2,-2.219159365E0,-2.618893385E0,6.196809292E0
1.604753710E2,-3.131370068E0,-2.875969887E0,6.455337048E0
1.604853690E2,-3.883683205E0,-3.051776648E0,6.401275635E0
1.604953660E2,-4.356771469E0,-3.284104347E0,5.977598667E0
1.605053640E2,-4.480279446E0,-3.615490437E0,5.247312546E0
1.605153620E2,-4.354171753E0,-4.053018093E0,4.574829102E0
1.605253600E2,-3.978330135E0,-4.470960617E0,4.212683678E0
1.605353570E2,-3.327740431E0,-5.082437038E0,4.792777061E0
1.605453550E2,-2.345353603E0,-5.675347328E0,5.820582867E0
1.605553530E2,-7.966688871E-1,-5.244561672E0,5.702693462E0
1.605653510E2,2.637031972E-1,-4.200578690E0,4.370470524E0
1.605753480E2,3.952942491E-1,-3.255628347E0,2.615191936E0
1.605853460E2,3.966615796E-1,-2.970757961E0,1.129709721E0
1.605953440E2,2.754885554E-1,-3.231484890E0,-7.520679384E-2
1.606053410E2,-7.487308979E-2,-3.117314816E0,-1.197260380E0
1.606153390E2,-6.611037850E-1,-2.632912159E0,-1.884821415E0
1.606253370E2,-1.257750273E0,-2.057944536E0,-2.094777584E0
1.606353350E2,-1.669457674E0,-1.670696139E0,-1.917350173E0
1.606453320E2,-1.919119716E0,-1.641370058E0,-1.669269323E0
1.606553300E2,-2.073203325E0,-1.752173781E0,-1.572478056E0
1.606653280E2,-2.185477734E0,-1.715425134E0,-1.587531805E0
1.606753260E2,-2.292838335E0,-1.500431299E0,-1.588651180E0
1.606853230E2,-2.373264074E0,-1.240640759E0,-1.552167654E0
1.606953210E2,-2.363483429E0,-1.059481144E0,-1.487751365E0
1.607053190E2,-2.195308447E0,-1.007937789E0,-1.410149336E0
1.607153160E2,-1.894308090E0,-1.027718663E0,-1.274129391E0
1.607253140E2,-1.550867677E0,-1.041580319E0,-1.080967069E0
1.607353120E2,-1.218773961E0,-1.012559533E0,-8.944096565E-1
1.607453100E2,-9.484743476E-1,-9.045129418E-1,-7.674414515E-1
1.607553070E2,-7.695152164E-1,-6.906155348E-1,-7.021066546E-1
1.607653050E2,-6.574676037E-1,-4.456717372E-1,-6.836146712E-1
1.607753030E2,-5.958362222E-1,-2.423955649E-1,-6.913722157E-1
1.607853010E2,-5.831472874E-1,-1.068236828E-1,-7.227724791E-1
1.607952980E2,-6.067847013E-1,-3.266742826E-2,-7.289510369E-1
1.608052960E2,-6.458777785E-1,1.193301231E-1,-7.494773865E-1
1.608152940E2,-6.488168240E-1,4.146080911E-1,-7.845695615E-1
1.608252910E2,-5.418758392E-1,9.145025611E-1,-8.171892762E-1
1.608352890E2,-3.807913661E-1,1.531672478E0,-8.836482167E-1
1.608452870E2,-2.479523867E-1,2.012243986E0,-1.162956715E0
1.608552850E2,1.343528647E-2,2.288788557E0,-1.694024324E0
1.608652820E2,4.419330657E-1,2.392780542E0,-2.360499144E0
1.608752800E2,8.224686980E-1,2.203887224E0,-3.007946491E0
1.608852780E2,9.830611348E-1,1.825221300E0,-3.353479147E0
1.608952760E2,7.878698111E-1,1.647504568E0,-3.227396488E0
1.609052730E2,4.638013542E-1,2.125798464E0,-3.012704372E0
1.609152710E2,2.674121559E-1,3.069041252E0,-2.951279163E0
1.609252690E2,2.405436039E-1,3.915115595E0,-2.960462809E0
1.609352660E2,5.412648320E-1,3.852020025E0,-2.760468245E0
1.609452640E2,1.643977404E0,3.250056028E0,-3.015365362E0
1.609552620E2,3.195692539E0,2.311427355E0,-3.895313740E0
1.609652600E2,3.923015118E0,1.160412431E0,-4.291424274E0
1.609752570E2,3.737902403E0,5.926631689E-1,-3.913416624E0
1.609852550E2,3.034734488E0,6.994833946E-1,-3.713550329E0
1.609952530E2,1.955476999E0,1.497700453E0,-3.947549820E0
1.610052505E2,7.388921976E-1,2.540034771E0,-4.333997726E0
1.610152475E2,-3.648355007E-1,3.368095875E0,-4.572644711E0
1.610252455E2,-1.191822290E0,3.845779181E0,-4.560762882E0
1.610352435E2,-1.666263700E0,4.040364265E0,-4.325004101E0
1.610452405E2,-1.798201084E0,4.026136875E0,-3.826887131E0
1.610552385E2,-1.681174040E0,3.833452225E0,-3.070254803E0
1.610652365E2,-1.361511588E0,3.535281897E0,-2.177711725E0
1.610752345E2,-9.516052604E-1,3.200906515E0,-1.336925387E0
1.610852315E2,-5.947474837E-1,2.999531507E0,-6.811665893E-1
1.610952295E2,-3.905719519E-1,3.036259413E0,-2.064157575E-1
1.611052275E2,-2.699231803E-1,3.440872669E0,1.067361683E-1
1.611152255E2,-5.290085822E-2,4.204657555E0,2.016688138E-1
1.611252225E2,4.012336433E-1,4.991140366E0,1.730345935E-2
1.611352205E2,1.180024147E0,5.378586769E0,-4.314996302E-1
1.611452185E2,2.228490114E0,4.951254368E0,-6.520919800E-1
1.611552155E2,3.363474846E0,3.567598343E0,-4.360062778E-1
1.611652135E2,4.095476151E0,7.461706400E-1,6.658451557E-1
1.611752115E2,4.034440041E0,-3.025145769E0,2.276161671E0
1.611852095E2,3.211505890E0,-6.222019672E0,3.943308830E0
1.611952065E2,1.835721731E0,-7.632686615E0,5.340965271E0
1.612052045E2,-6.268001348E-2,-7.457689285E0,6.222167015E0
1.612152025E2,-2.418646574E0,-6.191419125E0,6.857378483E0
1.612252005E2,-4.806535244E0,-4.389704227E0,7.196264267E0
1.612351975E2,-6.714457035E0,-2.886182308E0,7.269056320E0
1.612451955E2,-7.773424149E0,-2.471818924E0,7.370330811E0
1.612551935E2,-7.677010536E0,-3.350953102E0,7.205986977E0
1.612651915E2,-5.987853050E0,-4.892435074E0,6.244039059E0
1.612751885E2,-3.352242947E0,-5.988167286E0,4.755494595E0
1.612851865E2,-1.583239079E0,-6.131913662E0,3.748911619E0
1.612951845E2,-7.188645601E-1,-5.245076656E0,3.243710518E0
1.613051815E2,-4.352236390E-1,-3.934481859E0,2.587306023E0
1.613151795E2,-5.163770914E-1,-2.569198132E0,1.912697792E0
1.613251775E2,-7.256770134E-1,-1.568320632E0,1.471009612E0
1.613351755E2,-8.704016805E-1,-1.050007463E0,1.227493644E0
1.613451725E2,-8.473044038E-1,-8.179698586E-1,1.065494895E0
1.613551705E2,-6.891810894E-1,-7.737177014E-1,9.506855011E-1
1.613651685E2,-5.001425147E-1,-7.769019008E-1,8.074988127E-1
1.613751655E2,-3.878746033E-1,-7.258672118E-1,5.994864702E-1
1.613851635E2,-3.862798810E-1,-6.332440972E-1,3.842037022E-1
1.613951615E2,-4.863332510E-1,-5.290412307E-1,2.272233814E-1
1.614051595E2,-6.474860907E-1,-4.205902219E-1,1.399984658E-1
1.614151565E2,-8.214429617E-1,-3.267513514E-1,5.022624880E-2
1.614251545E2,-9.715728164E-1,-2.818526924E-1,-7.460391521E-2
1.614351525E2,-1.086801887E0,-2.643053830E-1,-2.272405922E-1
1.614451505E2,-1.160368919E0,-2.324269265E-1,-4.141802788E-1
1.614551475E2,-1.136999130E0,-1.731731892E-1,-5.871233344E-1
1.614651455E2,-1.020965457E0,-1.223707125E-1,-7.543192506E-1
1.614751435E2,-8.137920499E-1,-1.488800943E-1,-9.106270671E-1
1.614851405E2,-5.442674160E-1,-2.467148602E-1,-1.056588173E0
1.614951385E2,-2.610216439E-1,-3.247321546E-1,-1.179104805E0
1.615051365E2,-3.624979779E-2,-2.754729390E-1,-1.267093182E0
1.615151345E2,1.072114930E-1,-9.275135398E-2,-1.288720727E0
1.615251315E2,1.923253834E-1,1.899982244E-1,-1.276311755E0
1.615351295E2,2.703264356E-1,5.369353890E-1,-1.247227669E0
1.615451275E2,3.569480181E-1,8.592388034E-1,-1.265495300E0
1.615551255E2,4.603271484E-1,1.182248831E0,-1.423026800E0
1.615651225E2,5.877802968E-1,1.507744670E0,-1.707088470E0
1.615751205E2,7.456474304E-1,1.814996719E0,-2.000706196E0
1.615851185E2,8.724279404E-1,2.091824532E0,-2.188225031E0
1.615951165E2,8.924522400E-1,2.404021025E0,-2.284197569E0
1.616051135E2,8.259633780E-1,2.729683399E0,-2.288558960E0
1.616151115E2,5.838897824E-1,2.966923952E0,-2.068791151E0
1.616251095E2,2.539637685E-1,3.595110655E0,-1.699174404E0
1.616351065E2,1.586625166E-2,4.741779327E0,-1.499298811E0
1.616451045E2,-3.402359188E-1,5.413415432E0,-1.468902946E0
1.616551025E2,-4.361975789E-1,4.771760464E0,-1.278455138E0
1.616651005E2,5.124998093E-1,3.367264748E0,-1.525624633E0
1.616750975E2,1.744035840E0,2.295583487E0,-2.382065058E0
1.616850955E2,2.488260746E0,2.695015430E0,-3.269276381E0
1.616950935E2,2.519189835E0,3.296316385E0,-3.616582394E0
1.617050905E2,2.053291082E0,4.187232494E0,-3.650168180E0
1.617150885E2,1.311947107E0,4.939322472E0,-3.516777277E0
1.617250865E2,6.615000963E-1,5.269545078E0,-3.255125284E0
1.617350845E2,2.952091694E-1,5.268362522E0,-3.018321753E0
1.617450815E2,1.400276423E-1,5.118108273E0,-2.828881741E0
1.617550795E2,6.382741779E-2,4.947452545E0,-2.628504038E0
1.617650775E2,3.223031014E-2,4.864826679E0,-2.424308062E0
1.617750755E2,1.753951609E-2,4.784532070E0,-2.121554613E0
1.617850725E2,-3.923478350E-2,4.542865276E0,-1.689917564E0
1.617950705E2,-2.028149217E-1,4.148778915E0,-1.240639329E0
1.618050685E2,-3.969646394E-1,3.840214491E0,-8.637454510E-1
1.618150665E2,-4.472882450E-1,3.875429630E0,-5.398938656E-1
1.618250635E2,-4.487278759E-1,4.066653252E0,-2.265418321E-1
1.618350615E2,-6.754091978E-1,4.132898331E0,4.274608567E-2
1.618450595E2,-1.019872427E0,3.817250967E0,1.672066450E-1
1.618550565E2,-1.130407453E0,3.479976654E0,2.986451089E-1
1.618650545E2,-1.058013916E0,3.141978979E0,4.843890965E-1
1.618750525E2,-8.970940709E-1,2.635615587E0,7.742909789E-1
1.618850505E2,-6.507828832E-1,1.935852766E0,1.283884525E0
1.618950475E2,-3.483101130E-1,1.279444337E0,1.976920724E0
1.619050455E2,-2.470562756E-1,5.528404117E-1,2.849983454E0
1.619150435E2,-5.516824722E-1,-3.607945740E-1,3.729760885E0
1.619250415E2,-1.200462937E0,-1.238944769E0,4.186316013E0
1.619350385E2,-1.879307985E0,-1.842944860E0,3.610983610E0
1.619450365E2,-2.032178879E0,-2.303191423E0,2.041694880E0
1.619550345E2,-1.563527226E0,-2.654825449E0,1.952043474E-1
1.619650315E2,-1.036419272E0,-2.557648897E0,-1.210282207E0
1.619750295E2,-7.818354368E-1,-2.434827328E0,-1.755456328E0
1.619850275E2,-4.937138557E-1,-2.284069300E0,-1.719760180E0
1.619950255E2,7.721088827E-2,-2.345229149E0,-1.388790846E0
1.620050225E2,7.174576521E-1,-2.934110641E0,-1.138480663E0
1.620150208E2,1.840136796E-1,-3.976460457E0,-1.257166862E0
1.620250188E2,2.190589905E0,-6.838336468E0,-7.885763645E-1
1.620350158E2,5.070015907E0,-8.479561806E0,-1.681854367E0
1.620450138E2,4.351382732E0,-8.510324478E0,-1.429245830E0
1.620550118E2,2.226204157E0,-7.493806839E0,-1.909886956E0
1.620650098E2,-3.922978342E-1,-5.245438576E0,-2.969993114E0
1.620750068E2,-2.807083368E0,-3.340227365E0,-3.210840464E0
1.620850048E2,-4.074106216E0,-2.786800861E0,-2.609239101E0
1.620950028E2,-3.881931543E0,-2.834408522E0,-2.304347038E0
1.621050008E2,-3.065177202E0,-3.084541559E0,-1.917418957E0
1.621149978E2,-2.069907665E0,-3.437976122E0,-1.707447648E0
1.621249958E2,-1.458086371E0,-3.363238811E0,-2.132619619E0
1.621349938E2,-1.423547029E0,-2.541589022E0,-2.845645189E0
1.621449918E2,-1.625726938E0,-1.516183138E0,-3.151994467E0
1.621549888E2,-2.048008442E0,-4.415584803E-1,-3.164148569E0
1.621649868E2,-2.500274181E0,4.642249644E-1,-3.036066771E0
1.621749848E2,-2.839984894E0,1.186064720E0,-2.876143217E0
1.621849818E2,-3.005434036E0,1.692510009E0,-2.675264835E0
1.621949798E2,-3.018178463E0,2.035890341E0,-2.416494608E0
1.622049778E2,-2.873585939E0,2.135128975E0,-1.901464581E0
1.622149758E2,-2.341863394E0,1.605740786E0,-1.117678761E0
1.622249728E2,-1.753919959E0,9.612794518E-1,-5.885030031E-1
1.622349708E2,-1.563409090E0,6.615377665E-1,-2.509063184E-1
1.622449688E2,-1.242742181E0,2.697240710E-1,5.328276157E-1
1.622549658E2,-4.002536461E-2,-1.438869536E-1,1.385162711E0
1.622649638E2,1.481896400E0,-4.445922375E-1,1.931186676E0
1.622749618E2,2.099035501E0,-8.220803738E-1,1.747665644E0
1.622849598E2,1.808189154E0,-6.537036896E-1,1.079850078E0
1.622949568E2,7.141514421E-1,1.258448064E-1,5.442860126E-1
1.623049548E2,-7.547408342E-1,1.099295020E0,3.120593429E-1
1.623149528E2,-2.213396072E0,2.304419518E0,2.837027907E-1
1.623249508E2,-3.252317905E0,3.862095356E0,4.358535409E-1
1.623349478E2,-3.576200008E0,5.514666080E0,7.296870351E-1
1.623449458E2,-3.192353487E0,6.538873196E0,9.608437419E-1
1.623549438E2,-2.438811779E0,5.789367676E0,1.106024861E0
1.623649408E2,-1.550556660E0,3.942162275E0,1.139611244E0
1.623749388E2,-3.566093147E-1,2.256670475E0,1.082756400E0
1.623849368E2,6.831188202E-1,8.333312869E-1,1.322834373E0
1.623949348E2,1.276998162E0,3.615453839E-1,1.833574295E0
1.624049318E2,1.483131886E0,5.747176409E-1,2.349070549E0
1.624149298E2,1.527764559E0,1.002953410E0,2.724643469E0
1.624249278E2,1.524971485E0,1.304750323E0,2.935396910E0
1.624349258E2,1.511825085E0,1.631918430E0,3.020550251E0
1.624449228E2,1.508722663E0,1.963123083E0,3.006696463E0
1.624549208E2,1.577382922E0,2.219003201E0,2.945015430E0
1.624649188E2,1.679517984E0,2.414117575E0,2.862824440E0
1.624749158E2,1.722601056E0,2.491499662E0,2.771093607E0
1.624849138E2,1.625972867E0,2.288859844E0,2.731462479E0
1.624949118E2,1.403713942E0,1.815056086E0,2.758940458E0
1.625049098E2,1.108511567E0,1.215276957E0,2.801013231E0
1.625149068E2,8.240566850E-1,7.136098742E-1,2.887575626E0
1.625249048E2,5.984551907E-1,5.264248252E-1,3.047646046E0
1.625349028E2,3.991391957E-1,5.843387246E-1,3.242634773E0
1.625449008E2,2.862560451E-1,7.340065241E-1,3.482623339E0
1.625548978E2,4.002786875E-1,8.795465231E-1,3.754859924E0
1.625648958E2,7.916005254E-1,8.030067086E-1,4.048845768E0
1.625748938E2,1.303905606E0,5.957694054E-1,4.280449867E0
1.625848908E2,1.684209228E0,2.081409693E-1,4.396310329E0
1.625948888E2,1.964040041E0,-3.696208894E-1,4.340297222E0
1.626048868E2,2.039624691E0,-1.118106723E0,4.411796570E0
1.626148848E2,1.527788520E0,-2.298591614E0,4.651751995E0
1.626248818E2,2.268325388E-1,-3.707699537E0,4.993577480E0
1.626348798E2,-1.723417878E0,-4.983114243E0,5.392560005E0
1.626448778E2,-3.916446447E0,-5.750122070E0,5.698370934E0
1.626548758E2,-5.907077789E0,-5.945896626E0,5.787828922E0
1.626648728E2,-7.422460556E0,-5.533009529E0,5.665816784E0
1.626748708E2,-8.369915962E0,-5.173866749E0,5.439645290E0
1.626848688E2,-8.638439178E0,-5.753145218E0,5.171657562E0
1.626948668E2,-7.859517097E0,-6.778124809E0,4.971505165E0
1.627048638E2,-6.134543896E0,-7.026648521E0,4.611206532E0
1.627148618E2,-4.454659939E0,-6.338550091E0,3.736503601E0
1.627248598E2,-3.246385336E0,-5.460018635E0,2.919552803E0
1.627348568E2,-2.259629965E0,-4.574626446E0,1.985635638E0
1.627448548E2,-1.954871416E0,-3.716429472E0,1.134602904E0
1.627548528E2,-2.052017450E0,-2.425506830E0,4.270033836E-1
1.627648508E2,-2.197616577E0,-1.234855056E0,-3.681883216E-1
1.627748478E2,-2.355851412E0,-3.118050992E-1,-1.115352035E0
1.627848458E2,-2.532348394E0,2.917231321E-1,-1.589383006E0
1.627948438E2,-2.699729204E0,5.604536533E-1,-1.751081109E0
1.628048408E2,-2.809414387E0,5.948287249E-1,-1.745783687E0
1.628148388E2,-2.734899044E0,3.960663378E-1,-1.653364778E0
1.628248368E2,-2.357572556E0,-4.580928013E-3,-1.460256815E0
1.628348348E2,-1.750137091E0,-4.676849246E-1,-1.212455750E0
1.628448318E2,-1.071399212E0,-8.636171222E-1,-9.821121097E-1
1.628548298E2,-3.946326971E-1,-1.224992633E0,-8.183035254E-1
1.628648278E2,2.205707282E-1,-1.541051388E0,-7.007415295E-1
1.628748258E2,6.892902255E-1,-1.744214535E0,-6.398323774E-1
1.628848228E2,9.604915380E-1,-1.792951703E0,-6.640380621E-1
1.628948208E2,1.051770329E0,-1.723127604E0,-7.913706899E-1
1.629048188E2,1.023176670E0,-1.656126857E0,-9.731494784E-1
1.629148158E2,8.839479685E-1,-1.587056160E0,-1.215337873E0
1.629248138E2,6.224487424E-1,-1.441502571E0,-1.509619474E0
1.629348118E2,2.482908219E-1,-1.233099580E0,-1.818756819E0
1.629448098E2,-1.369610280E-1,-9.688172340E-1,-2.091249466E0
1.629548068E2,-4.065807760E-1,-5.176694989E-1,-2.259041309E0
1.629648048E2,-5.208984613E-1,-9.526362643E-3,-2.374469042E0
1.629748028E2,-4.828011394E-1,4.941069484E-1,-2.514903069E0
1.629847998E2,-2.743719220E-1,1.010828733E0,-2.747278452E0
1.629947978E2,7.078361511E-2,1.451736331E0,-3.097144365E0
1.630047958E2,4.340688586E-1,1.762908936E0,-3.506664753E0
1.630147939E2,7.085683346E-1,1.981425047E0,-3.845224142E0
1.630247909E2,8.761297464E-1,2.220296144E0,-3.997631311E0
1.630347889E2,1.017241001E0,2.635007143E0,-3.844530821E0
1.630447869E2,1.211440444E0,3.403996468E0,-3.615328312E0
1.630547849E2,1.544018984E0,4.325048447E0,-3.781837702E0
1.630647819E2,1.968510628E0,4.720150948E0,-3.852410316E0
1.630747799E2,2.292617798E0,4.535059929E0,-3.271722555E0
1.630847779E2,2.884038448E0,4.261985779E0,-2.882141590E0
1.630947749E2,3.672866821E0,3.671122313E0,-2.743606329E0
1.631047729E2,4.189560890E0,2.944967747E0,-2.408502340E0
1.631147709E2,4.256797314E0,2.676089525E0,-2.133916140E0
1.631247689E2,4.014910698E0,2.924680710E0,-2.420226097E0
1.631347659E2,3.374695301E0,3.318692684E0,-2.854121685E0
1.631447639E2,2.403160572E0,3.952486277E0,-3.078879356E0
1.631547619E2,1.365422487E0,4.635022163E0,-3.220184088E0
1.631647599E2,4.804947078E-1,5.058136940E0,-3.262180090E0
1.631747569E2,-1.141060665E-1,5.190346241E0,-3.183499575E0
1.631847549E2,-4.292454720E-1,5.105500221E0,-2.920366049E0
1.631947529E2,-5.046693683E-1,4.730192661E0,-2.430433750E0
1.632047499E2,-3.157461286E-1,4.149435520E0,-1.798856139E0
1.632147479E2,2.843655087E-2,3.495291710E0,-1.228041649E0
1.632247459E2,3.651363254E-1,2.975527287E0,-8.749033809E-1
1.632347439E2,6.466154456E-1,2.763955116E0,-6.545593143E-1
