"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.791166417E0,-2.958276367E1,-2.730284119E1,2.365238571E1
3.801163417E0,-2.942445374E1,-2.834645844E1,2.244409370E1
3.811161417E0,-2.938185120E1,-2.858938980E1,2.203333473E1
3.821159417E0,-2.973707581E1,-2.897654343E1,2.159496880E1
3.831156417E0,-2.978292847E1,-2.909598160E1,2.124821472E1
3.841154417E0,-3.006051636E1,-2.934631729E1,2.048876190E1
3.851152417E0,-3.021969604E1,-2.966682053E1,2.001599884E1
3.861149417E0,-3.026539612E1,-2.995574951E1,1.943515015E1
3.871147250E0,-3.039178467E1,-3.037831116E1,1.910587502E1
3.881144250E0,-3.024807739E1,-3.045132065E1,1.874477196E1
3.891142250E0,-3.000325012E1,-3.073308945E1,1.871037674E1
3.901140250E0,-2.979806519E1,-3.116179657E1,1.891581345E1
3.911137250E0,-2.937860107E1,-3.143380737E1,1.923159409E1
3.921135250E0,-2.892350769E1,-3.161195564E1,1.933474350E1
3.931133250E0,-2.811053467E1,-3.194865990E1,1.974568176E1
3.941130250E0,-2.737646484E1,-3.242939758E1,1.999019814E1
3.951128250E0,-2.661587524E1,-3.280464172E1,2.041149712E1
3.961126250E0,-2.571228027E1,-3.324706268E1,2.070904732E1
3.971123250E0,-2.455656433E1,-3.386622620E1,2.120552254E1
3.981121250E0,-2.346891785E1,-3.449372482E1,2.149775887E1
3.991119250E0,-2.228598022E1,-3.514796829E1,2.146282959E1
4.001116250E0,-2.113735962E1,-3.568109894E1,2.159172249E1
4.011114250E0,-1.993412781E1,-3.614147186E1,2.167769814E1
4.021112250E0,-1.879202271E1,-3.692388153E1,2.161137772E1
4.031109250E0,-1.742991638E1,-3.758159637E1,2.195622444E1
