"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.941598708E0,6.284231873E0,-8.907826080E0,7.978408813E-2
2.951595708E0,6.172863464E0,-8.975934448E0,1.296304321E-1
2.961592708E0,6.163133698E0,-9.193881226E0,2.610571289E-1
2.971589708E0,6.149212646E0,-9.517208862E0,3.743714905E-1
2.981586708E0,5.799539795E0,-9.729018402E0,5.090913391E-1
2.991583708E0,5.315296783E0,-9.818532257E0,6.173162842E-1
3.001580708E0,4.830305328E0,-9.821675720E0,7.336244202E-1
3.011577708E0,4.369713135E0,-9.806257782E0,9.430389404E-1
3.021574708E0,3.775149536E0,-9.602082367E0,1.193168793E0
3.031571708E0,3.276386719E0,-9.013955383E0,1.530567169E0
3.041568708E0,3.038381653E0,-8.132438507E0,1.971699829E0
3.051566708E0,3.406166840E0,-7.315587158E0,2.183958435E0
3.061563708E0,4.065994720E0,-6.627767487E0,2.268532562E0
3.071560708E0,4.810696106E0,-6.282136230E0,2.215542755E0
3.081557708E0,5.688919830E0,-6.310726776E0,1.979633331E0
3.091554708E0,6.309828644E0,-6.558012543E0,1.675166473E0
3.101551708E0,6.622977448E0,-6.867718506E0,1.413510590E0
3.111548708E0,6.843319244E0,-7.236252136E0,1.217867432E0
3.121545708E0,7.036866760E0,-7.648943939E0,9.446855164E-1
3.131542708E0,7.317682800E0,-8.061036987E0,6.194119263E-1
3.141539708E0,7.625742188E0,-8.420738983E0,3.454815674E-1
3.151536708E0,7.915689240E0,-8.700956268E0,1.731898499E-1
3.161533708E0,8.279133453E0,-8.862171021E0,9.325607300E-2
3.171530708E0,8.630153503E0,-8.992400208E0,2.140548706E-2
3.181527708E0,8.685837708E0,-8.964258728E0,-5.089416504E-2
3.191525708E0,8.659642181E0,-8.869805145E0,-9.849517822E-2
3.201522708E0,8.387807465E0,-8.683292999E0,-1.242416382E-2
3.211519708E0,7.968080292E0,-8.421786804E0,2.769241333E-2
3.221516708E0,7.602690125E0,-8.201145630E0,2.395019531E-3
3.231513708E0,7.373217316E0,-8.059540100E0,-7.933502197E-3
3.241510708E0,7.267836456E0,-8.033643951E0,8.307723999E-2
3.251507708E0,7.288792877E0,-8.066575470E0,3.028202820E-1
3.261504708E0,7.511080627E0,-8.212971039E0,5.751040649E-1
3.271501708E0,7.909851379E0,-8.462053070E0,8.196954346E-1
3.281498708E0,8.325387268E0,-8.648864594E0,9.979747009E-1
3.291495708E0,8.739725647E0,-8.783434753E0,1.132993927E0
3.301492708E0,9.248966675E0,-8.989107056E0,1.199306030E0
3.311489708E0,9.711205444E0,-9.232650604E0,1.276395721E0
3.321487708E0,1.014799713E1,-9.430988159E0,1.325194244E0
3.331484708E0,1.058463913E1,-9.624835052E0,1.449286194E0
3.341481708E0,1.086500610E1,-9.855804749E0,1.610351257E0
3.351478708E0,1.109328140E1,-1.000294876E1,1.645677795E0
3.361475708E0,1.133472931E1,-1.006956024E1,1.717678070E0
3.371472708E0,1.169742508E1,-1.006851242E1,1.858834534E0
3.381469708E0,1.214679062E1,-9.914482727E0,1.973047028E0
3.391466708E0,1.259241394E1,-9.475745087E0,2.111658783E0
3.401463708E0,1.302651123E1,-8.837622070E0,2.228266296E0
3.411460708E0,1.346479980E1,-8.193062439E0,2.157014465E0
3.421457708E0,1.396476013E1,-7.640112305E0,2.036065979E0
3.431454708E0,1.441053314E1,-7.180567932E0,2.079026642E0
3.441451708E0,1.472113724E1,-6.822811890E0,2.215991821E0
3.451448708E0,1.493174927E1,-6.692882080E0,2.442770233E0
3.461446708E0,1.489103394E1,-6.709497528E0,2.569855957E0
3.471443708E0,1.464749039E1,-6.612948303E0,2.564018097E0
3.481440708E0,1.436323151E1,-6.414311371E0,2.409239960E0
3.491437708E0,1.408226578E1,-6.274352417E0,2.078278198E0
3.501434708E0,1.402628220E1,-6.377787323E0,1.611099701E0
3.511431708E0,1.403346725E1,-6.856641541E0,1.221010895E0
3.521428708E0,1.395922165E1,-7.321125641E0,1.068328400E0
3.531425708E0,1.375414810E1,-7.608677673E0,1.052760773E0
