"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.626691875E0,6.427927197E0,-4.547321141E-1,1.410422090E0
2.636688875E0,6.083776456E0,-9.599455798E-1,1.585797629E0
2.646685875E0,5.705928211E0,-1.356166361E0,1.696505302E0
2.656682875E0,5.286863528E0,-1.649406565E0,1.764715412E0
2.666679875E0,4.868361931E0,-1.934874650E0,1.815092683E0
2.676676875E0,4.518226565E0,-2.137432140E0,1.858226423E0
2.686673875E0,4.204448601E0,-2.297315481E0,1.808128649E0
2.696670875E0,4.079331050E0,-2.440296276E0,1.781631407E0
2.706667875E0,4.077878017E0,-2.346841398E0,1.752820421E0
2.716664875E0,3.891199810E0,-2.337288802E0,1.693978136E0
2.726662875E0,3.545010729E0,-2.642581871E0,1.641368397E0
2.736659875E0,2.981953683E0,-3.042251340E0,1.616765653E0
2.746656875E0,2.326653301E0,-3.418843895E0,1.666061189E0
2.756653875E0,1.697356072E0,-3.895214508E0,1.790453686E0
2.766650875E0,1.164454286E0,-4.599954852E0,1.810094483E0
2.776647875E0,6.254819208E-1,-5.454191544E0,1.768513763E0
2.786644875E0,2.772866607E-2,-6.167792759E0,1.791043085E0
2.796641875E0,-4.867181379E-1,-6.679322387E0,1.825781393E0
2.806638875E0,-9.247283846E-1,-7.104096876E0,1.829099103E0
2.816635875E0,-1.272813717E0,-7.438763434E0,1.795508019E0
2.826632875E0,-1.522905563E0,-7.719764246E0,1.725486442E0
2.836629875E0,-1.810167573E0,-7.920644755E0,1.599698800E0
2.846626875E0,-2.113831608E0,-8.099212289E0,1.474957809E0
2.856624875E0,-2.439146714E0,-8.276524426E0,1.266199347E0
2.866621875E0,-2.612497947E0,-8.491149985E0,1.100415580E0
2.876618875E0,-2.648713261E0,-8.759283999E0,9.739578474E-1
2.886615875E0,-2.747756909E0,-9.072636870E0,8.643529594E-1
2.896612875E0,-2.895787944E0,-9.330580357E0,7.422163188E-1
2.906609875E0,-3.010481079E0,-9.528878151E0,6.358063495E-1
2.916606875E0,-3.177108598E0,-9.700583392E0,5.496687134E-1
2.926603875E0,-3.278657193E0,-9.905786748E0,4.994633138E-1
2.936599708E0,-3.303986161E0,-1.012713310E1,4.496134615E-1
2.946596708E0,-3.416549156E0,-1.033138920E1,4.029222385E-1
2.956593708E0,-3.508011303E0,-1.053425484E1,4.269460722E-1
2.966590708E0,-3.499376135E0,-1.086859279E1,5.205857956E-1
2.976587708E0,-3.497540694E0,-1.128730722E1,5.817465019E-1
2.986585708E0,-3.835262421E0,-1.156951139E1,6.479323053E-1
2.996582708E0,-4.312470648E0,-1.169979671E1,6.724683917E-1
3.006579708E0,-4.796524209E0,-1.170809976E1,6.927874660E-1
3.016576708E0,-5.263485190E0,-1.165455212E1,7.967445284E-1
3.026573708E0,-5.872308394E0,-1.136175046E1,9.358193833E-1
3.036570708E0,-6.392172643E0,-1.063199807E1,1.160422046E0
3.046567708E0,-6.655017850E0,-9.561523740E0,1.490220212E0
3.056564708E0,-6.311865814E0,-8.519013721E0,1.594281355E0
3.066561708E0,-5.672997277E0,-7.579173793E0,1.573570517E0
3.076558708E0,-4.942862476E0,-6.963634477E0,1.415693355E0
3.086555708E0,-4.071206344E0,-6.708992913E0,1.075516893E0
3.096552708E0,-3.448022963E0,-6.660297301E0,6.701936786E-1
