"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.006579708E0,-1.744707346E0,7.105971575E-1,1.471244693E-1
3.016576708E0,-1.830076575E0,7.802023292E-1,6.215855479E-1
3.026573708E0,-1.844124556E0,8.303163648E-1,1.145693779E0
3.036570708E0,-1.770690799E0,8.687937260E-1,1.661469460E0
3.046567708E0,-1.631923437E0,8.892438412E-1,2.077793360E0
3.056564708E0,-1.444031239E0,9.125859141E-1,2.387247086E0
3.066561708E0,-1.247887731E0,9.534727335E-1,2.604936838E0
3.076558708E0,-1.057181358E0,1.002993703E0,2.751037359E0
3.086555708E0,-8.811559677E-1,1.025144577E0,2.885859728E0
3.096552708E0,-7.016392350E-1,9.950526953E-1,3.028537273E0
3.106549708E0,-5.121743679E-1,9.241369963E-1,3.198518038E0
3.116547708E0,-3.450082839E-1,8.124312162E-1,3.380199432E0
3.126544708E0,-2.255796343E-1,6.585153341E-1,3.545209646E0
3.136541708E0,-1.663203090E-1,4.800478816E-1,3.672121763E0
3.146538708E0,-1.459131241E-1,3.184021115E-1,3.755873919E0
3.156535708E0,-1.578842998E-1,1.573066860E-1,3.795966625E0
3.166532708E0,-2.079925984E-1,3.590653464E-2,3.786436081E0
3.176529708E0,-3.038605452E-1,-3.911604360E-2,3.761266470E0
3.186526708E0,-4.274917245E-1,-6.313519925E-2,3.717089653E0
3.196523708E0,-5.376208425E-1,-4.751176015E-2,3.696603298E0
3.206520708E0,-6.488616467E-1,-3.359650448E-2,3.712378263E0
3.216517708E0,-7.782691717E-1,-1.359616406E-2,3.746127605E0
3.226514708E0,-9.380072951E-1,5.163219571E-2,3.800078630E0
3.236511708E0,-1.107815504E0,1.462103575E-1,3.863038063E0
3.246508708E0,-1.263777256E0,2.471573651E-1,3.933613062E0
3.256506708E0,-1.388666153E0,3.459172249E-1,3.996043682E0
3.266503708E0,-1.479007840E0,4.310071766E-1,4.035656929E0
3.276500708E0,-1.533213854E0,4.816748798E-1,4.048048019E0
3.286497708E0,-1.557290435E0,4.709957540E-1,4.024266243E0
3.296494708E0,-1.557315111E0,4.052849412E-1,3.958032846E0
3.306491708E0,-1.544440389E0,2.980379164E-1,3.877291918E0
3.316488708E0,-1.511371732E0,1.508969367E-1,3.777254581E0
3.326485708E0,-1.441098452E0,-2.722766995E-2,3.674502134E0
3.336482708E0,-1.341310024E0,-2.191891223E-1,3.595393658E0
3.346479708E0,-1.232864141E0,-4.292620420E-1,3.534554482E0
3.356476708E0,-1.116354346E0,-6.498322487E-1,3.493196964E0
3.366473708E0,-9.895697236E-1,-8.450886607E-1,3.456751347E0
3.376470708E0,-8.504728079E-1,-1.018761873E0,3.410890579E0
3.386467708E0,-7.006298900E-1,-1.171037316E0,3.338597536E0
3.396465708E0,-5.511631370E-1,-1.274243355E0,3.219745398E0
3.406462708E0,-4.699280560E-1,-1.302271485E0,3.040979385E0
3.416459708E0,-4.481335580E-1,-1.236539602E0,2.795749426E0
3.426456708E0,-4.624679089E-1,-1.091079950E0,2.505570173E0
3.436453708E0,-4.754617214E-1,-8.510521054E-1,2.189357042E0
3.446450708E0,-4.752150476E-1,-4.947186112E-1,1.883451462E0
3.456447708E0,-4.642923474E-1,-6.120552868E-2,1.606144309E0
3.466444708E0,-4.463118017E-1,3.997662365E-1,1.350626349E0
3.476441708E0,-4.203662276E-1,8.279594183E-1,1.105622530E0
3.486438708E0,-4.105644226E-1,1.182249904E0,8.682259321E-1
3.496435708E0,-4.209904373E-1,1.434351325E0,6.046153307E-1
3.506432708E0,-4.287555814E-1,1.559855461E0,3.462354243E-1
3.516429708E0,-3.940665722E-1,1.583007336E0,1.400058120E-1
3.526427708E0,-3.064562082E-1,1.533051848E0,1.237375662E-2
3.536424708E0,-1.889713705E-1,1.398674011E0,-4.700088501E-2
3.546421708E0,-6.761111319E-2,1.188599825E0,-9.595857561E-2
3.556418708E0,5.883789808E-2,9.159097672E-1,-1.391355991E-1
3.566415708E0,1.887827367E-1,6.211338043E-1,-1.753976792E-1
3.576412708E0,3.297838271E-1,3.613757491E-1,-1.968563646E-1
3.586409708E0,4.646250606E-1,1.381396800E-1,-2.572459877E-1
3.596406708E0,5.986734629E-1,-6.590799987E-2,-4.153016806E-1
3.606403708E0,7.145678401E-1,-2.438006997E-1,-6.580900550E-1
3.616400708E0,8.073313236E-1,-3.732359111E-1,-9.673083425E-1
3.626397708E0,8.638836741E-1,-4.381097257E-1,-1.325856924E0
3.636394708E0,8.982573748E-1,-4.139055908E-1,-1.670383096E0
3.646391708E0,9.150040150E-1,-3.528835773E-1,-1.950873613E0
3.656388708E0,9.269477725E-1,-2.774282098E-1,-2.170779705E0
3.666385708E0,9.408837557E-1,-2.337939590E-1,-2.333311558E0
3.676383708E0,9.552541971E-1,-2.521284819E-1,-2.451369047E0
3.686380708E0,9.932359457E-1,-3.345102370E-1,-2.558117390E0
3.696377708E0,1.059409857E0,-4.809042215E-1,-2.665549278E0
3.706374708E0,1.146567702E0,-6.852176189E-1,-2.777309418E0
3.716371708E0,1.218709707E0,-9.283012152E-1,-2.901099682E0
3.726368708E0,1.250261784E0,-1.176151991E0,-3.028281212E0
3.736365708E0,1.255419850E0,-1.400647998E0,-3.138950825E0
3.746362708E0,1.229822993E0,-1.580653071E0,-3.246938944E0
3.756359708E0,1.189478517E0,-1.705401182E0,-3.349967241E0
3.766356708E0,1.147553802E0,-1.767063141E0,-3.456610203E0
3.776353708E0,1.089186311E0,-1.763533115E0,-3.570323467E0
3.786350708E0,1.014193892E0,-1.721853614E0,-3.685685396E0
3.796347708E0,9.209100604E-1,-1.629041672E0,-3.788080931E0
3.806345708E0,8.219303489E-1,-1.512523293E0,-3.871089697E0
3.816342708E0,7.285303473E-1,-1.374869823E0,-3.919688702E0
3.826339708E0,6.478825212E-1,-1.224203348E0,-3.942942142E0
3.836336708E0,5.876010656E-1,-1.067414045E0,-3.952186346E0
3.846333708E0,5.541056991E-1,-9.116433263E-1,-3.945578337E0
3.856330708E0,5.406674147E-1,-7.654663920E-1,-3.932238102E0
3.866327708E0,5.373901725E-1,-6.498538852E-1,-3.911728621E0
3.876324708E0,5.529022813E-1,-5.569990277E-1,-3.879849911E0
3.886321708E0,5.712721944E-1,-4.852509201E-1,-3.823641539E0
3.896318708E0,5.749478936E-1,-4.246996939E-1,-3.743645906E0
3.906315708E0,5.595378876E-1,-3.871792555E-1,-3.642232656E0
3.916312708E0,5.294787884E-1,-3.621623218E-1,-3.528405905E0
3.926309708E0,4.683555365E-1,-3.508722782E-1,-3.400579214E0
3.936306875E0,3.890298307E-1,-3.509324789E-1,-3.269719124E0
