"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.617549042E0,5.432053050E1,-9.988877086E1,1.383136877E1
1.627547042E0,7.692343845E1,-9.192475087E1,1.681361949E1
1.637546042E0,9.511695640E1,-7.689729906E1,1.627382325E1
1.647544042E0,1.016316434E2,-6.256717682E1,1.606153073E1
1.657542042E0,1.018478781E2,-5.143803094E1,1.760978573E1
1.667541042E0,9.674140646E1,-4.531398471E1,1.851025694E1
1.677539042E0,1.120685959E2,-3.329675436E1,1.693695949E1
1.687537042E0,1.500895403E2,-1.022202405E1,2.253901191E1
1.697536042E0,1.644919248E2,1.378462847E1,3.224647280E1
1.707534042E0,1.321918587E2,3.095199983E1,3.116599389E1
1.717532042E0,1.040212929E2,4.232329762E1,2.476064279E1
1.727531042E0,1.072271668E2,4.758806979E1,1.563460330E1
1.737529042E0,1.021969896E2,5.658653239E1,4.544316841E0
1.747527042E0,7.141198395E1,5.739846272E1,-5.540910430E0
1.757526042E0,4.648688004E1,5.094994748E1,-1.399757237E1
1.767524042E0,3.372562190E1,4.977145753E1,-2.175992188E1
1.777522042E0,2.332517240E1,5.176155036E1,-2.467688727E1
1.787521042E0,1.529794167E1,5.436089500E1,-1.815500234E1
1.797519042E0,7.870987861E0,5.437158371E1,-6.922012242E0
1.807517042E0,-7.700076086E0,5.388774766E1,4.436280177E0
1.817516042E0,-2.547756289E1,5.707885391E1,8.590080196E0
1.827514042E0,-3.291816585E1,6.178955795E1,3.755744966E0
1.837512042E0,-3.281646874E1,6.330957675E1,1.273840781E-1
1.847511042E0,-3.038197582E1,6.591187305E1,1.028357418E1
1.857509042E0,-2.389587000E1,6.194943954E1,2.991006810E1
1.867507042E0,-1.378621189E1,5.538663228E1,4.475460732E1
1.877506042E0,7.591995567E-1,5.359505476E1,4.405672108E1
1.887504042E0,1.601376483E1,5.132392136E1,3.184366279E1
1.897502042E0,2.987365866E1,4.734211719E1,1.719897556E1
1.907501042E0,3.727580800E1,4.122579864E1,6.461977873E0
1.917499042E0,4.078289310E1,3.618833347E1,2.446382643E0
1.927497042E0,5.028942729E1,3.581020573E1,4.766569508E0
1.937496042E0,6.262315573E1,3.586723713E1,8.738158593E0
1.947494042E0,7.085752290E1,3.541971230E1,1.215896452E1
1.957492042E0,7.992362609E1,3.358497999E1,1.150631351E1
1.967491042E0,8.606975141E1,2.975537182E1,6.290403024E0
1.977489042E0,8.701272486E1,2.361787232E1,1.004213680E0
1.987487042E0,8.555426087E1,1.919421394E1,4.665330013E-1
1.997486042E0,8.852016512E1,1.751139580E1,2.762398921E0
2.007484042E0,9.155417773E1,1.286531753E1,5.647218658E0
2.017482042E0,8.364370889E1,7.817926717E0,4.635426986E0
2.027481042E0,7.831366309E1,3.449615745E0,-3.601417065E-1
2.037479042E0,7.471119352E1,-8.321716971E0,7.145673211E-1
2.047477042E0,6.127180338E1,-2.602749118E1,1.136548216E1
2.057476042E0,5.027827080E1,-4.276023900E1,2.215835818E1
2.067474042E0,4.667380850E1,-6.130515122E1,2.766157044E1
2.077472042E0,3.735123708E1,-8.085645813E1,2.609270868E1
2.087471042E0,2.126283605E1,-9.542481932E1,1.659983827E1
2.097469042E0,7.806380805E0,-1.053831983E2,5.332074784E0
2.107467042E0,3.335026690E0,-1.117667018E2,3.431080948E0
2.117466042E0,8.690576291E0,-1.152367390E2,6.116868188E0
2.127464042E0,1.622339687E1,-1.165819073E2,8.059328431E0
2.137462042E0,3.066773159E1,-1.145644214E2,1.104789415E1
2.147461042E0,5.321952786E1,-1.089979750E2,1.456462131E1
2.157459042E0,7.305333481E1,-1.002431683E2,1.468448572E1
2.167457042E0,8.586608119E1,-9.036896115E1,1.175393608E1
2.177456042E0,9.608887590E1,-7.953219008E1,1.088414872E1
2.187454042E0,1.045580766E2,-6.790810312E1,1.050617885E1
2.197453042E0,1.118177925E2,-5.675619987E1,1.415535714E1
2.207451042E0,1.131845066E2,-4.656164487E1,1.815175246E1
2.217449042E0,1.249131044E2,-2.920578969E1,2.079160894E1
2.227447042E0,1.442463101E2,-8.842215058E0,3.324224661E1
2.237446042E0,1.431532831E2,1.000405155E1,3.973821552E1
2.247444042E0,1.248423764E2,2.549804451E1,2.917304528E1
2.257442042E0,1.003907052E2,3.643140924E1,1.463292965E1
2.267441042E0,9.103406556E1,4.144423658E1,5.426673378E0
2.277439042E0,9.249745992E1,4.528221796E1,4.302974185E0
2.287437042E0,7.383369018E1,4.701213776E1,5.207958276E0
2.297436042E0,5.312612678E1,4.384352224E1,3.472046249E0
2.307434042E0,4.355251801E1,4.416917941E1,-2.679462453E-1
2.317432042E0,3.627044241E1,4.776145143E1,-1.735680185E-2
2.327431542E0,2.711141995E1,5.220231816E1,3.509191271E0
2.337429542E0,1.470800673E1,5.623612045E1,8.243005554E-1
2.347427542E0,-2.002080792E-1,5.976231425E1,-8.520629307E0
2.357426542E0,-1.362504626E1,6.511336793E1,-1.880870935E1
2.367424542E0,-2.372416067E1,7.142131611E1,-2.294387547E1
2.377422542E0,-2.672164222E1,6.959367764E1,-1.150015640E1
2.387421542E0,-3.005167129E1,6.416347137E1,1.423372737E1
2.397419542E0,-3.175961024E1,6.222988136E1,4.465715996E1
2.407417542E0,-2.088953811E1,5.603969610E1,6.250720778E1
2.417416542E0,-2.326329950E0,5.310250402E1,5.732217293E1
2.427414542E0,1.638409706E1,5.110259255E1,3.717209476E1
2.437412542E0,2.709772109E1,4.489150233E1,1.741653759E1
2.447411542E0,3.065270191E1,3.842589450E1,4.272751096E0
2.457409542E0,3.464754069E1,3.415228153E1,-1.386952536E0
2.467407542E0,4.246494058E1,3.278148134E1,-1.024764304E0
2.477406542E0,5.150347298E1,3.254597420E1,2.044662555E0
2.487404542E0,6.110358600E1,3.386285839E1,7.379919394E0
2.497402542E0,7.053901804E1,3.501844128E1,1.331968828E1
2.507401542E0,8.014738266E1,3.415418538E1,1.582990030E1
2.517399542E0,8.836365621E1,3.101811547E1,1.399196372E1
2.527397542E0,9.147625540E1,2.610829970E1,1.284843311E1
2.537396542E0,9.449940622E1,2.425869207E1,1.271584983E1
2.547394542E0,1.023251606E2,2.244430339E1,1.224344392E1
2.557392542E0,1.022481271E2,1.312274003E1,1.147516657E1
2.567391542E0,9.084471869E1,9.307060516E0,7.023094229E0
2.577389542E0,9.317829100E1,1.264404252E0,-2.849219549E-1
2.587387542E0,8.475183578E1,-1.740002622E1,4.936493104E0
2.597385542E0,6.287918893E1,-3.750062174E1,1.864472068E1
2.607384542E0,4.872439897E1,-5.171844001E1,2.924543381E1
2.617382542E0,4.474611248E1,-6.633454722E1,3.031180924E1
2.627381542E0,4.057692610E1,-8.095563626E1,2.595687552E1
2.637379542E0,2.350939477E1,-9.141482689E1,1.696854966E1
2.647377542E0,5.918928829E0,-1.007845549E2,1.380111001E0
2.657376542E0,-5.290952486E-1,-1.080821046E2,-5.027225518E0
2.667374542E0,3.437442719E0,-1.122322992E2,1.349643792E0
2.677372542E0,1.139198875E1,-1.132915621E2,4.271770226E0
2.687371542E0,2.275358836E1,-1.101794962E2,5.784958009E0
2.697369542E0,4.152270621E1,-1.032947693E2,8.764797338E0
2.707367542E0,6.137471905E1,-9.329241929E1,1.128661257E1
2.717366542E0,7.355256073E1,-8.388042289E1,1.115606062E1
2.727364542E0,7.956712369E1,-7.766048232E1,1.085315731E1
2.737362542E0,8.851986574E1,-7.158867745E1,1.378304972E1
2.747361542E0,1.014225750E2,-6.255734415E1,1.758535957E1
2.757359542E0,1.063344607E2,-5.419453938E1,2.075018259E1
2.767357542E0,1.107410534E2,-4.442605461E1,2.457479723E1
2.777356542E0,1.307560632E2,-2.264099905E1,2.632900636E1
2.787354542E0,1.450114627E2,4.549738964E-1,2.987634604E1
2.797352542E0,1.380580568E2,2.158286819E1,3.156441147E1
2.807351542E0,1.131731958E2,3.570320168E1,2.945850401E1
2.817349542E0,8.983170027E1,3.772413741E1,2.686914642E1
2.827347542E0,8.702316565E1,3.915518731E1,2.326818543E1
2.837345542E0,8.098410519E1,4.232792862E1,1.278521067E1
2.847344542E0,6.100698532E1,4.167669381E1,1.561101329E0
2.857342542E0,4.999102282E1,4.282911920E1,-6.117105585E0
2.867340542E0,4.422467650E1,4.500568676E1,-9.500193465E0
2.877339542E0,2.967341257E1,4.615636734E1,-1.000226815E1
2.887337542E0,1.556362512E1,4.548609399E1,-1.511626517E1
2.897335542E0,5.127370781E0,4.635792320E1,-2.335790043E1
2.907334542E0,-3.058335861E0,5.082774067E1,-2.782161341E1
2.917332542E0,-1.153595305E1,5.923325818E1,-2.519923308E1
2.927330542E0,-2.091789243E1,6.710093476E1,-1.112660819E1
2.937329542E0,-2.186834563E1,6.681300851E1,1.287498064E1
2.947327542E0,-1.942857736E1,6.314041914E1,4.202873361E1
2.957325542E0,-2.113865990E1,6.330953465E1,7.051965207E1
2.967323542E0,-1.583418280E1,5.756500078E1,7.957543141E1
2.977322542E0,-3.344486901E0,5.250298666E1,6.511414912E1
2.987320542E0,1.117119672E1,4.676202662E1,4.178415627E1
2.997318542E0,1.959080836E1,3.862780588E1,1.779072782E1
3.007317542E0,2.310364011E1,3.214145213E1,-9.029270411E-1
3.017315542E0,2.625732418E1,2.779586695E1,-1.090137578E1
3.027313542E0,3.161831110E1,2.627162880E1,-9.634520380E0
3.037312542E0,3.970361871E1,2.677584123E1,-3.115934443E0
3.047310542E0,4.617847917E1,2.881658498E1,5.020563201E0
3.057308542E0,5.457892598E1,3.154140618E1,1.483181334E1
3.067307542E0,6.453993383E1,3.370576709E1,1.820424408E1
3.077305542E0,7.468642472E1,3.523799253E1,1.810158802E1
3.087303542E0,8.307978470E1,3.473793865E1,1.944402688E1
3.097301542E0,9.163091191E1,3.468506111E1,2.028727957E1
3.107300542E0,1.027935085E2,3.297655615E1,1.908891962E1
3.117298542E0,1.076495416E2,2.458918138E1,1.641144566E1
