"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.412039372E2,1.443792618E1,2.185275696E1,1.312006668E1
1.412139342E2,1.251741989E1,1.883847519E1,2.332329895E1
1.412239312E2,1.225681183E1,1.650243301E1,3.494797531E1
1.412339282E2,1.071621552E1,1.250334915E1,4.089510818E1
1.412439252E2,8.166866913E0,5.553750916E0,3.758459244E1
1.412539232E2,1.022344025E1,2.558329926E0,3.304483292E1
1.412639202E2,2.101300323E1,1.646575928E0,2.907194458E1
1.412739172E2,3.108645538E1,6.816824341E-1,2.252515869E1
1.412839142E2,3.235357040E1,-1.464255066E0,1.430575104E1
1.412939122E2,2.382071457E1,-3.999981995E0,6.223757629E0
1.413039092E2,1.264749939E1,-8.474626923E0,-5.056484985E-1
1.413139062E2,6.366860046E0,-1.227103226E1,-5.036127319E0
1.413239032E2,4.779411163E0,-1.314446594E1,-6.575376434E0
1.413339012E2,4.327051849E0,-1.407732605E1,-6.614445190E0
1.413438982E2,3.677851868E0,-1.498279312E1,-5.836662598E0
1.413538952E2,4.084705811E0,-1.487756195E1,-5.387596436E0
1.413638922E2,6.211034088E0,-1.318368439E1,-5.178481293E0
1.413738892E2,1.015458344E1,-9.956395569E0,-5.973178711E0
1.413838872E2,1.141990219E1,-6.921606445E0,-9.246871033E0
1.413938842E2,1.024334885E1,-5.366640015E0,-1.392135040E1
1.414038812E2,9.258546753E0,-4.634811859E0,-1.840138412E1
1.414138782E2,8.398585052E0,-4.152215424E0,-2.094923584E1
1.414238762E2,7.318131866E0,-4.174818420E0,-2.181772980E1
1.414338732E2,7.090305634E0,-4.909340973E0,-2.049493057E1
1.414438702E2,7.556885376E0,-5.891149292E0,-1.613300125E1
1.414538672E2,7.023993530E0,-7.195686493E0,-1.151914581E1
1.414638652E2,5.178181915E0,-8.923094330E0,-7.572602692E0
1.414738626E2,4.457131348E0,-9.476493530E0,-4.114044800E0
1.414838596E2,6.125112762E0,-9.471853180E0,-2.065704346E-2
1.414938566E2,6.567592621E0,-9.518705750E0,5.162314911E0
1.415038546E2,9.387428741E0,-7.267088013E0,9.982591095E0
1.415138516E2,1.490645187E1,-1.554068298E0,1.471919128E1
1.415238486E2,1.939052719E1,2.751578064E0,1.979498611E1
1.415338456E2,2.432232147E1,5.746250610E0,2.665357361E1
1.415438426E2,2.727957184E1,9.431736603E0,3.486474838E1
1.415538406E2,2.738375519E1,1.393706772E1,4.311095032E1
1.415638376E2,2.707180389E1,1.384830231E1,4.677353394E1
1.415738346E2,2.439057953E1,1.108070755E1,4.407928665E1
1.415838316E2,2.012669632E1,1.199276093E1,4.041251175E1
1.415938296E2,1.997895355E1,1.195758408E1,3.935047028E1
1.416038266E2,2.043789917E1,1.254137009E1,3.969325745E1
1.416138236E2,1.824900101E1,1.447519867E1,3.736739410E1
1.416238206E2,1.312335983E1,1.642654083E1,2.929483109E1
1.416338186E2,6.331383820E0,1.676004730E1,1.881662064E1
1.416438156E2,1.224304047E0,1.617401596E1,1.056038956E1
1.416538126E2,-8.443940735E-1,1.546928146E1,6.398144989E0
