"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.260107125E0,1.183924345E0,-6.966279173E-1,5.741897943E0
1.270104125E0,-7.609136680E-1,-1.857725902E0,5.383667691E0
1.280102125E0,-2.953946982E0,-2.403592134E0,4.411421909E0
1.290099125E0,-4.527139184E0,-2.550480623E0,2.862629845E0
1.300096125E0,-5.420792248E0,-2.505468757E0,1.473775795E0
1.310093125E0,-5.371454612E0,-2.356308040E0,1.398806012E-1
1.320090125E0,-4.053090208E0,-2.357687398E0,-1.501033468E0
1.330087125E0,-2.106053934E0,-2.609746247E0,-3.338687632E0
1.340084125E0,-5.427423576E-1,-2.974163437E0,-4.833689404E0
1.350082125E0,2.247239926E-1,-3.234261038E0,-5.982244234E0
1.360079125E0,3.145731854E-1,-3.689140502E0,-6.767652766E0
1.370076125E0,-8.500179255E-1,-4.275369480E0,-7.411049970E0
1.380073125E0,-2.045162492E0,-5.238547985E0,-7.765509353E0
1.390070125E0,-1.964004016E0,-6.735206566E0,-7.469435588E0
1.400067125E0,-1.596599191E0,-7.631277747E0,-6.869988395E0
1.410064125E0,-6.777931586E-1,-7.612536251E0,-6.322873782E0
1.420062125E0,1.755360451E-1,-7.482631000E0,-5.668645195E0
1.430059125E0,7.770411658E-1,-7.474774681E0,-5.048871911E0
1.440056125E0,8.795089424E-1,-7.430732283E0,-4.993825638E0
1.450053125E0,8.179278213E-1,-7.225480980E0,-5.356741263E0
1.460050125E0,3.852578366E-1,-6.962903575E0,-5.766972558E0
1.470047125E0,-7.023043942E-1,-6.932851810E0,-6.114760852E0
1.480044125E0,-2.020201313E0,-7.262228392E0,-6.354296719E0
1.490042125E0,-3.310636200E0,-7.624959245E0,-6.321846426E0
1.500039125E0,-4.508495044E0,-7.781606153E0,-6.076493164E0
1.510036125E0,-5.357304935E0,-7.841595662E0,-5.818049156E0
1.520033125E0,-5.686962183E0,-7.870502542E0,-5.359714572E0
1.530030125E0,-5.594328253E0,-7.781631880E0,-4.376064965E0
1.540027125E0,-5.416066529E0,-7.687589357E0,-3.433423051E0
1.550024125E0,-5.265424712E0,-7.488113934E0,-3.004919792E0
1.560022125E0,-5.256251015E0,-7.056001773E0,-2.989617044E0
1.570019125E0,-5.261770202E0,-6.329561827E0,-2.986933464E0
1.580016125E0,-5.292072812E0,-5.348810100E0,-2.947272970E0
1.590013125E0,-5.551383378E0,-4.002001623E0,-2.525747778E0
1.600010125E0,-5.819617964E0,-1.918572612E0,-1.227567670E0
1.610007125E0,-6.170628659E0,8.243819779E-1,1.088103391E0
1.620004125E0,-6.355267357E0,4.104871103E0,4.073048217E0
1.630002125E0,-5.141802878E0,6.640458868E0,6.271028860E0
1.639999125E0,-3.828255703E0,8.239377649E0,6.047681594E0
1.649996125E0,-2.966114745E0,9.575713179E0,4.968872645E0
1.659993125E0,-2.648247238E0,9.311516095E0,4.149888816E0
1.669990125E0,-2.357388605E0,5.008006890E0,4.062180582E0
1.679987125E0,-9.518483555E-1,-5.442822218E-2,4.390098575E0
