"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.791205125E0,1.319580917E1,5.328319702E0,6.754254456E0
1.801202125E0,1.417222870E1,7.979456635E0,7.523953857E0
1.811199125E0,1.582703751E1,1.012748978E1,8.272696838E0
1.821196125E0,1.619527176E1,1.120929016E1,8.747060394E0
1.831193125E0,1.600441864E1,1.030696655E1,8.998537445E0
1.841190125E0,1.559921127E1,8.602760468E0,9.257648621E0
1.851188125E0,1.462174393E1,7.934250641E0,9.256451111E0
1.861185125E0,1.320149734E1,7.879314880E0,8.437354431E0
1.871182125E0,1.230965195E1,7.873327332E0,6.843468933E0
1.881179125E0,1.298669403E1,7.294031982E0,5.149291992E0
1.891176125E0,1.346300354E1,6.685996399E0,3.669020233E0
1.901174000E0,1.288310944E1,6.568790131E0,2.629731445E0
1.911171000E0,1.152019363E1,6.529421997E0,1.636846161E0
1.921168000E0,9.621990967E0,6.030808868E0,1.089733887E-1
1.931166000E0,7.458090820E0,5.234315186E0,-2.026485901E0
1.941163000E0,5.409450989E0,4.226311340E0,-4.091890869E0
1.951160000E0,3.364104309E0,3.091820526E0,-5.674549713E0
1.961157000E0,1.447639618E0,2.084116058E0,-6.519243164E0
1.971154000E0,-3.050656128E-1,1.121916962E0,-5.746250610E0
1.981151000E0,-1.753603363E0,3.674858093E-1,-3.451821899E0
1.991148000E0,-2.554737396E0,-3.091072083E-1,-1.115180969E0
2.001146000E0,-3.453618164E0,-9.271719360E-1,9.274713135E-1
2.011143000E0,-3.897744598E0,-1.342258759E0,2.228415985E0
2.021140000E0,-3.512445831E0,-1.497635651E0,2.070943451E0
2.031137000E0,-3.421135712E0,-1.259929962E0,1.039737854E0
2.041134000E0,-3.243155823E0,-1.055455170E0,-5.089416504E-2
2.051131000E0,-2.650089111E0,-1.128353577E0,-1.062939606E0
2.061128000E0,-2.855012970E0,-1.440304871E0,-1.994452515E0
2.071126000E0,-3.779640198E0,-1.608255615E0,-2.569556580E0
2.081123000E0,-4.881648560E0,-1.473685455E0,-3.006947021E0
2.091120000E0,-6.156996460E0,-1.157393188E0,-3.330574036E0
2.101117000E0,-6.677015076E0,-8.414002991E-1,-3.219804382E0
2.111114000E0,-6.596332855E0,-2.656974792E-1,-2.641556854E0
2.121111000E0,-5.877377930E0,8.774752808E-1,-2.114353180E0
2.131108000E0,-4.513863373E0,2.106719055E0,-1.519490204E0
2.141105000E0,-2.467319183E0,3.849245453E0,-5.447172546E-1
2.151103000E0,-3.763174438E-1,6.987768860E0,5.357359314E-1
2.161100000E0,7.128176880E-1,1.108295288E1,1.156195679E0
2.171097000E0,6.556365967E-1,1.588915833E1,1.475332031E0
2.181094000E0,4.652325439E-1,2.103276215E1,2.121987305E0
2.191091000E0,2.063908081E0,2.575110031E1,3.035836945E0
2.201088000E0,6.643634491E0,2.842484024E1,5.786965942E0
2.211085000E0,1.055365356E1,3.013757858E1,1.111034592E1
2.221082000E0,1.371103775E1,3.026406555E1,1.369442230E1
2.231080000E0,1.572944046E1,2.602832382E1,1.249945724E1
2.241077000E0,1.574201431E1,2.309547272E1,1.001941452E1
2.251074000E0,1.684626801E1,2.239388168E1,8.349936218E0
2.261071000E0,1.613210312E1,2.107332779E1,6.372398529E0
2.271068000E0,1.429976349E1,1.867651199E1,4.373155975E0
2.281065000E0,1.346584763E1,1.637819138E1,3.118914185E0
2.291062000E0,1.384246445E1,1.506497223E1,2.084565125E0
2.301060000E0,1.476963638E1,1.427326859E1,8.056246948E-1
2.311057000E0,1.451411774E1,1.332828369E1,-4.550537109E-1
2.321054000E0,1.309476929E1,1.189097260E1,1.613644409E-1
2.331051000E0,1.106768463E1,1.008183472E1,2.325414276E0
2.341048000E0,8.264014893E0,8.864566040E0,3.876189423E0
2.351045000E0,5.418282623E0,8.353977814E0,4.804708557E0
2.361042000E0,2.603535919E0,8.499774628E0,4.879253540E0
2.371039000E0,8.687933350E-1,8.447832642E0,3.058739319E0
2.381037000E0,1.195863190E0,8.500373383E0,2.140548706E-1
2.391034000E0,1.913021851E0,9.590406647E0,-2.465971985E0
2.401031000E0,2.050885162E0,1.064795746E1,-4.730013885E0
2.411028000E0,5.703140259E-1,1.045710434E1,-6.462660828E0
2.421025000E0,-3.993695068E-1,8.219108276E0,-6.449338531E0
2.431022000E0,-3.405418396E-1,5.649701385E0,-4.833748169E0
2.441019000E0,4.086502075E-1,4.179458771E0,-2.761008453E0
2.451016000E0,1.385369110E0,2.959196320E0,-1.393302612E0
2.461014000E0,1.994452515E0,1.499731293E0,-9.737251282E-1
2.471011000E0,2.011217651E0,-1.511856079E-1,-8.246351624E-1
2.481008000E0,1.847158813E0,-1.843266907E0,-8.288264465E-1
2.491005000E0,1.451082458E0,-3.261118469E0,-1.088237000E0
2.501002000E0,9.632469177E-1,-4.252057800E0,-1.349144440E0
2.510999000E0,7.659571838E-1,-4.898713074E0,-1.337917786E0
