"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.416634175E1,-2.842697144E0,-4.246108246E1,1.856516647E1
1.417633875E1,-3.759719849E0,-4.220233917E1,1.805084801E1
1.418633575E1,-5.332534790E0,-4.246771240E1,1.774906921E1
1.419633275E1,-6.931900024E0,-4.230654144E1,1.695201874E1
1.420632975E1,-8.953079224E0,-4.232989502E1,1.641571045E1
1.421632675E1,-1.123150635E1,-4.191469574E1,1.575385475E1
1.422632375E1,-1.390876770E1,-4.150720215E1,1.473075485E1
1.423632075E1,-1.640351868E1,-4.055216217E1,1.399982452E1
1.424631775E1,-1.904562378E1,-3.960813904E1,1.379485512E1
1.425631475E1,-2.086805725E1,-3.851235962E1,1.389028549E1
1.426631175E1,-2.311129761E1,-3.753133392E1,1.378172112E1
1.427630875E1,-2.488293457E1,-3.606150055E1,1.377409744E1
1.428630575E1,-2.713377380E1,-3.465773010E1,1.374168968E1
1.429630275E1,-2.913055420E1,-3.274554443E1,1.375999641E1
1.430629975E1,-3.108950806E1,-3.109871101E1,1.447552681E1
1.431629675E1,-3.220008850E1,-2.971548843E1,1.420417786E1
1.432629375E1,-3.315051270E1,-2.875925827E1,1.391635132E1
1.433629075E1,-3.360249329E1,-2.816852188E1,1.338359070E1
1.434628775E1,-3.398143005E1,-2.802660370E1,1.326374435E1
1.435628575E1,-3.396879578E1,-2.810007477E1,1.266998291E1
1.436628275E1,-3.430924988E1,-2.835853958E1,1.252142715E1
1.437627975E1,-3.397212219E1,-2.826796341E1,1.192037582E1
1.438627675E1,-3.423100281E1,-2.830370712E1,1.242311096E1
1.439627375E1,-3.404177856E1,-2.829666519E1,1.233710098E1
1.440627075E1,-3.419555664E1,-2.830968094E1,1.266257858E1
1.441626775E1,-3.379307556E1,-2.824729729E1,1.317625427E1
1.442626475E1,-3.392761230E1,-2.820595360E1,1.364514542E1
1.443626175E1,-3.367614746E1,-2.820733070E1,1.363263893E1
1.444625875E1,-3.372525024E1,-2.848601341E1,1.354000473E1
1.445625575E1,-3.352803040E1,-2.873734474E1,1.316540909E1
1.446625275E1,-3.384147644E1,-2.910932732E1,1.255422592E1
1.447624975E1,-3.373945618E1,-2.931189537E1,1.203401947E1
1.448624675E1,-3.379618835E1,-2.986367989E1,1.160682297E1
1.449624375E1,-3.325981140E1,-3.018084908E1,1.071412659E1
1.450624075E1,-3.301730347E1,-3.084842491E1,9.797069550E0
1.451623775E1,-3.263777161E1,-3.120188713E1,9.295116425E0
1.452623475E1,-3.250033569E1,-3.169146538E1,8.639091492E0
1.453623175E1,-3.210260010E1,-3.181266594E1,8.302719116E0
1.454622875E1,-3.221170044E1,-3.227097321E1,7.991607666E0
1.455622575E1,-3.212864685E1,-3.230456543E1,7.905658722E0
1.456622275E1,-3.230267334E1,-3.237754822E1,7.569885254E0
1.457621975E1,-3.220066833E1,-3.204147339E1,7.649589539E0
1.458621675E1,-3.255596924E1,-3.208534241E1,7.673603058E0
1.459621375E1,-3.250791931E1,-3.192574501E1,7.058658600E0
